comment,comment_type
Does Melbourne have a high or low dependency on the automobile?,1
"How many private vehicles travel Melbourne's 13,870 miles of road?",1
Which freeway spans the large Bolte Bridge?,1
Which freeway links Melbourne and Sydney?,1
What have Postcode 3000 and Melbourne 2030 aimed to do?,1
How many people did Carlton have per km2 between 2012 and 2013?,1
How many people did Fitzroy have per km2 between 2012 and 2013?,1
"According to the Australian Bureau of Statistics as of June 2013, inner city Melbourne had a population density of how many people per km2?",1
Where are Million Dollar Minute and Family Feud based?,1
"Where are Dancing with the Stars, MasterChef, and The Block filmed?",1
"Neighbours, Kath & Kim, Winners and Losers, Offspring, and Underbelly are examples of what kind of media produced in Melbourne?",1
Which national news-based programs are based in Melbourne?,1
Which city is known as the game show capital of Australia?,1
How many airports does Melbourne have?,1
Which airport is the city's main international and domestic gateway?,1
Which airport is the second busiest in all of Australia?,1
What are the only forms of public transport to and from the city's main airports?,1
Which rail station was the world's busiest passenger station in 1927?,1
"In the 1940s, what percentage of travellers used public transport?",1
"In 2003, what percentage of travellers used public transport?",1
In what year was the public transport system privatised?,1
What was the target percentage of public transport mode share that was set by the state government in 2006?,1
Who manages the water storage and supply for Melbourne?,1
Who owns Melbourne Water?,1
Which is Melbourne's largest dam?,1
Where is the Thomson River Dam located?,1
How much of Melbourne's water capacity is the Thomson River Dam capable of holding?,1
Melbourne experienced rapid growth after 1851 due to the discovery of what?,1
Melbourne and which other regional cities became the wealthiest cities in the world during the Gold Rush era?,1
How much did Melbourne's population increase within months of the gold rush?,1
By what year had Melbourne overtaken Sydney as Australia's most populous city?,1
On what date was the first federal parliament convened?,1
Where was the first federal parliament convened in 1901?,1
The Governor-General of Australia resided at the Government House in Melbourne until what year?,1
Where was the federal parliament moved after 1927?,1
During which years did Melbourne experience an economic downturn?,1
"Which city is the center of Australia's ""rust belt""?",1
The Australian Grand Prix moved to Melbourne from where?,1
Which government in 1992 began a campaign to revive the economy?,1
Which body of water and township of the same name marks the border between Melbourne and Geelong?,1
Little River marks the boundary between Melbourne and which city?,1
Little River marks the boundary between Geelong and which other city?,1
Has Melbourne's air quality improved or declined since the 1980s?,1
What factors deplete Melbourne water supplies?,1
Which government announced a $3.1 billion Wonthaggi desalination plant in June 2007?,1
How many litres of water will the Wonthaggi desalination plant be capbale of treating per year?,1
Which factors make Melbourne one of the moust vibrant destinations in Australia?,1
For how many years in a row has Melbourne held the top position in a survey of the world's most liveable cities?,1
What is Australia's largest free community festival?,1
How many international overnight visitors came to Melbourne during the year ending March 2014?,1
How many domestic overnight visitors came to Melbourne during the year ending March 2014?,1
What was the world's first feature film?,1
In what city was the world's first feature film shot in 1906?,1
Why were films banned by Victorian politicans in 1912?,1
What year were bushranger films banned by Victorian politicians?,1
"In what ""lull"" year was On the Beach filmed?",1
What are the most common type of housing outside inner city Melbourne?,1
Is residential architecture in Melbourne defined by a single architectural style or an eclectic mix of buildings?,1
"Are townhouses, condominiums, and apartment buildings found more prevalent in the metropolitan area or outside the city?",1
In which areas does Melbourne's diversified economy have strengths?,1
Which company is the world's largest mining company?,1
Which city is home to Australia's largest and busiest seaport?,1
Which city is home to Australia's second busiest airport?,1
How much money in trade does Australia's largest and busiest seaport handle?,1
Which city has the largest Greek-speaking population outside of Europe?,1
Which city in Greece is Melbourne's sister city?,1
What is the most common surname in Melbourne's phone book?,1
What is the secondmost common surname in Melbourne's phone book?,1
Which Melbourne based university has campuses in Malaysia?,1
"Which Melbourne based college has a research centre in Prato, Italy?",1
Which university is the second oldest in Australia?,1
What is the Group of Eight?,1
What are examples of Youth radio stations?,1
Which music stations strive to play under represented music?,1
"Which radio station caters for gay, lesbian, bisexual, and transgender audiences?",1
Which station caters to sports fans and enthusiasts?,1
3MBS and ABC Classic FM play what type of music?,1
What are the origins of Melbourne's tram network?,1
How many passenger trips were made by tram in Melbourne between 2013-2014?,1
How many tram stops are on Melbourne's tram network?,1
How many routes does Melbourne's bus network consist of?,1
How many passenger trips were recorded on Melbourne's buses in 2013-2014,1
When was John born?,1
Who did Henry marry?,1
Who was Henry's ally?,1
Who backed John's elder brothers?,1
Where did Henry travel to?,1
Who returned to Brittany?,1
Who was imprisoned?,1
When did Richard die?,1
Who was the sole surviving son?,1
Where was John crowned?,1
Whose army pressed up the Loire valley?,1
When did Philip summon John to attend court?,1
What was John summoned as?,1
What principle did John's predecessors use?,1
What quality did Henry II and Richard possess?,1
What century were there contrary opinions expressed about the nature of kingship?,1
What did John suffer from?,1
What happened at the start of John's reign?,1
How long did the inflationary pressure continue?,1
When did John address problems with the English currency?,1
How did he address the problems with the English currency?,1
Who was Henry's favorite child?,1
When was John appointed the Lord of Ireland?,1
When did Richard I become king?,1
Who unsuccessfully attempted a rebellion against Richard's royal administrators?,1
